0.000 0.333 0.833 0.444 0.667 0.000 0.556 1.000 1.000 0.667 0.125 0.750 1.000 0.667 0.125 0.833 1.000 0.667 0.111 0.000 0.833 0.667 0.167 0.000 0.000 0.667 0.226 ,
0.000 0.333 0.889 0.833 0.444 0.000 0.500 1.000 1.000 0.750 0.111 0.667 1.000 1.000 0.333 0.583 1.000 0.750 0.250 0.083 0.778 0.833 0.333 0.000 0.000 0.654 0.245 ,
0.688 0.562 0.000 0.312 0.688 0.417 0.583 0.000 0.333 0.333 0.125 0.750 0.167 0.438 0.062 0.000 0.667 0.667 0.417 0.000 0.000 0.375 0.917 0.250 0.000 0.467 0.467 v
0.500 1.000 0.750 0.583 0.917 0.333 1.000 0.667 0.111 0.222 0.333 1.000 0.500 0.000 0.000 0.333 1.000 0.500 0.000 0.000 0.583 1.000 0.625 0.167 0.000 0.643 0.467 r
0.438 0.417 0.312 0.667 0.500 0.667 0.000 0.000 0.111 0.750 0.750 0.000 0.000 0.000 0.750 0.833 0.111 0.000 0.000 0.667 0.625 0.583 0.250 0.417 0.438 0.500 0.467 o
0.417 0.500 0.583 0.750 0.167 0.111 0.000 0.111 0.833 0.333 0.417 0.375 0.333 0.875 0.333 1.000 0.250 0.000 0.750 0.333 0.917 0.625 0.333 0.812 0.500 0.536 0.467 a
0.250 0.500 1.000 0.667 0.000 0.000 0.333 1.000 0.667 0.000 0.000 0.333 1.000 0.667 0.000 0.000 0.333 1.000 0.667 0.000 0.125 0.583 1.000 0.750 0.250 0.714 0.467 i
0.500 0.500 0.250 0.500 0.583 0.667 0.556 0.222 0.000 0.111 0.333 0.667 0.750 0.750 0.583 0.111 0.000 0.111 0.444 0.889 0.667 0.333 0.250 0.500 0.667 0.607 0.467 s
0.333 0.500 0.250 0.562 0.417 0.889 0.333 0.000 0.250 0.889 1.000 0.438 0.250 0.312 0.500 0.889 0.417 0.000 0.000 0.000 0.417 0.750 0.417 0.438 0.333 0.536 0.467 e
0.438 0.875 0.450 0.750 0.312 0.250 0.750 0.000 0.500 0.500 0.250 0.750 0.000 0.500 0.500 0.250 0.750 0.000 0.500 0.500 0.438 0.812 0.100 0.500 0.688 0.412 0.467 n
0.125 0.562 0.333 0.438 0.500 0.417 0.583 0.000 0.000 0.667 0.500 0.625 0.250 0.250 0.438 0.417 0.667 0.000 0.000 0.000 0.250 0.750 0.583 0.438 0.375 0.467 0.467 e
0.333 0.417 0.417 0.500 0.667 0.889 0.333 0.000 0.000 0.222 0.917 0.250 0.000 0.000 0.000 1.000 0.444 0.000 0.000 0.000 0.583 0.833 0.583 0.333 0.417 0.607 0.467 c
0.688 0.750 0.125 0.417 0.500 0.083 0.778 0.750 0.556 0.083 0.000 0.500 1.000 0.417 0.000 0.083 0.667 0.667 0.889 0.167 0.562 0.333 0.125 0.750 0.625 0.500 0.467 x
0.417 0.500 0.583 0.750 0.167 0.111 0.000 0.111 0.833 0.333 0.417 0.375 0.333 0.875 0.333 1.000 0.250 0.000 0.750 0.333 0.917 0.625 0.333 0.812 0.500 0.536 0.467 
0.562 0.750 0.550 0.812 0.188 0.333 0.583 0.000 0.583 0.250 0.250 0.500 0.000 0.500 0.250 0.250 0.500 0.000 0.500 0.250 0.562 0.688 0.100 0.500 0.562 0.412 0.467 
0.250 0.500 0.500 0.812 0.250 0.111 0.083 0.111 0.750 0.333 0.333 0.500 0.333 0.750 0.333 0.889 0.333 0.000 0.583 0.333 0.833 0.688 0.417 0.750 0.583 0.536 0.467 a
0.583 0.333 0.250 0.333 0.500 0.889 0.444 0.167 0.000 0.111 0.500 0.750 0.625 0.667 0.667 0.222 0.000 0.000 0.222 0.778 0.667 0.333 0.250 0.333 0.583 0.643 0.467 
0.333 1.000 0.667 0.000 0.000 0.533 1.000 0.800 0.400 0.400 0.333 1.000 0.667 0.000 0.000 0.333 1.000 0.667 0.000 0.000 0.250 0.875 0.833 0.500 0.417 0.750 0.600 t
0.600 0.300 0.560 0.300 0.550 0.050 0.000 0.600 0.000 0.050 0.000 0.000 0.600 0.000 0.000 0.000 0.000 0.600 0.000 0.000 0.000 0.200 0.760 0.200 0.000 0.595 0.700 T
0.000 0.000 0.100 0.600 0.450 0.000 0.050 0.200 0.600 0.500 0.417 0.333 0.333 0.708 0.500 0.600 0.050 0.000 0.500 0.500 0.600 0.650 0.400 0.700 0.650 0.636 0.733 d
0.300 0.667 0.900 0.333 0.000 0.000 0.667 1.000 0.333 0.000 0.000 0.667 1.000 0.333 0.000 0.000 0.667 1.000 0.333 0.000 0.200 0.733 1.000 0.533 0.200 0.818 0.733 l
0.450 0.700 0.400 0.550 0.700 0.250 0.500 0.000 0.000 0.700 0.250 0.708 0.333 0.333 0.417 0.250 0.600 0.200 0.100 0.000 0.450 0.650 0.100 0.000 0.000 0.636 0.733 p
